Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code)
04/05/1996,18:00,23.9,A,7,9.4,A,7,40,A,7,1000,A,7,10,A,7,4.1,A,7
04/05/1996,19:00,18.3,A,7,8.9,A,7,54,A,7,1001,A,7,360,A,7,4.1,A,7
04/05/1996,20:00,15.6,A,7,8.9,A,7,64,A,7,1002,A,7,360,A,7,3.1,A,7
04/05/1996,21:00,14.4,A,7,8.3,A,7,67,A,7,1003,A,7,20,A,7,3.6,A,7
04/05/1996,22:00,16.7,A,7,8.9,A,7,60,A,7,1003,A,7,50,A,7,3.6,A,7
04/05/1996,23:00,14.4,A,7,7.8,A,7,65,A,7,1003,A,7,160,A,7,3.1,A,7
04/05/1996,24:00,13.9,A,7,7.2,A,7,64,A,7,1003,A,7,60,A,7,3.1,A,7
04/06/1996,01:00,11.1,A,7,7.2,A,7,77,A,7,1003,A,7,60,A,7,2.1,A,7
04/06/1996,02:00,15.0,A,7,6.7,A,7,58,A,7,1003,A,7,120,A,7,2.6,A,7
04/06/1996,03:00,15.0,A,7,6.1,A,7,55,A,7,1002,A,7,110,A,7,2.6,A,7
04/06/1996,04:00,14.4,A,7,7.2,A,7,62,A,7,1002,A,7,100,A,7,2.6,A,7
04/06/1996,05:00,11.7,A,7,6.7,A,7,71,A,7,1002,A,7,0,A,7,0.0,A,7
04/06/1996,06:00,10.6,A,7,5.6,A,7,71,A,7,1002,A,7,90,A,7,1.5,A,7
04/06/1996,07:00,15.6,A,7,7.8,A,7,60,A,7,1002,A,7,0,A,7,0.0,A,7
04/06/1996,08:00,18.9,A,7,7.2,A,7,47,A,7,1002,A,7,0,A,7,0.0,A,7
04/06/1996,09:00,21.7,A,7,6.7,A,7,38,A,7,1002,A,7,280,A,7,2.1,A,7
04/06/1996,10:00,23.3,A,7,7.8,A,7,37,A,7,1002,A,7,290,A,7,2.1,A,7
04/06/1996,11:00,25.6,A,7,7.8,A,7,32,A,7,1001,A,7,270,A,7,4.1,A,7
04/06/1996,12:00,26.7,A,7,7.8,A,7,30,A,7,1000,A,7,240,A,7,4.1,A,7
04/06/1996,13:00,27.8,A,7,7.8,A,7,28,A,7,999,A,7,280,A,7,3.1,A,7
04/06/1996,14:00,29.4,A,7,5.6,A,7,22,A,7,998,A,7,330,A,7,5.2,A,7
04/06/1996,15:00,30.6,A,7,3.3,A,7,18,A,7,997,A,7,300,A,7,2.6,A,7
04/06/1996,16:00,31.1,A,7,3.3,A,7,17,A,7,996,A,7,320,A,7,2.6,A,7
04/06/1996,17:00,30.6,A,7,1.7,A,7,16,A,7,996,A,7,340,A,7,4.6,A,7
04/06/1996,18:00,19.4,A,7,7.8,A,7,47,A,7,995,A,7,20,A,7,2.6,A,7
04/06/1996,19:00,16.1,A,7,7.2,A,7,56,A,7,996,A,7,20,A,7,3.6,A,7
04/06/1996,20:00,19.4,A,7,7.8,A,7,47,A,7,996,A,7,110,A,7,2.1,A,7
04/06/1996,21:00,18.9,A,7,7.8,A,7,48,A,7,996,A,7,100,A,7,2.1,A,7
04/06/1996,22:00,18.9,A,7,6.7,A,7,45,A,7,996,A,7,110,A,7,4.1,A,7
04/06/1996,23:00,19.4,A,7,6.1,A,7,42,A,7,996,A,7,90,A,7,3.1,A,7
04/06/1996,24:00,13.9,A,7,6.1,A,7,59,A,7,996,A,7,0,A,7,0.0,A,7
04/07/1996,01:00,15.0,A,7,5.6,A,7,53,A,7,996,A,7,100,A,7,2.1,A,7
04/07/1996,02:00,14.5,B,8,5.0,B,8,53,A,7,996,B,8,90,B,8,2.9,B,8
04/07/1996,03:00,13.9,A,7,4.4,A,7,53,A,7,996,A,7,80,A,7,3.6,A,7
04/07/1996,04:00,10.6,A,7,5.6,A,7,71,A,7,996,A,7,60,A,7,2.1,A,7
04/07/1996,05:00,13.9,A,7,5.0,A,7,55,A,7,996,A,7,100,A,7,2.1,A,7
04/07/1996,06:00,13.9,A,7,5.6,A,7,57,A,7,996,A,7,90,A,7,2.6,A,7
04/07/1996,07:00,16.1,A,7,4.4,A,7,46,A,7,996,A,7,130,A,7,2.6,A,7
04/07/1996,08:00,20.0,A,7,5.0,A,7,37,A,7,996,A,7,130,A,7,2.6,A,7
04/07/1996,09:00,23.3,A,7,6.1,A,7,33,A,7,996,A,7,180,A,7,3.1,A,7
04/07/1996,10:00,26.1,A,7,6.1,A,7,28,A,7,996,A,7,240,A,7,3.1,A,7
04/07/1996,11:00,27.8,A,7,5.6,A,7,24,A,7,995,A,7,220,A,7,2.1,A,7
04/07/1996,12:00,28.9,A,7,5.6,A,7,23,A,7,994,A,7,300,A,7,2.6,A,7
04/07/1996,13:00,30.6,A,7,6.1,A,7,21,A,7,994,A,7,300,A,7,2.6,A,7
04/07/1996,14:00,31.1,A,7,6.7,A,7,22,A,7,993,A,7,310,A,7,3.6,A,7
04/07/1996,15:00,32.2,A,7,6.1,A,7,20,A,7,992,A,7,290,A,7,5.2,A,7
04/07/1996,16:00,32.2,A,7,6.1,A,7,20,A,7,992,A,7,340,A,7,5.2,A,7
04/07/1996,17:00,32.2,A,7,6.1,A,7,20,A,7,992,A,7,350,A,7,2.6,A,7
04/07/1996,18:00,29.4,A,7,7.8,A,7,26,A,7,992,A,7,10,A,7,3.6,A,7
04/07/1996,19:00,23.9,A,7,9.4,A,7,40,A,7,993,A,7,40,A,7,4.1,A,7
04/07/1996,20:00,21.1,A,7,9.4,A,7,47,A,7,993,A,7,40,A,7,4.1,A,7
04/07/1996,21:00,21.1,A,7,9.4,A,7,47,A,7,994,A,7,120,A,7,2.6,A,7
04/07/1996,22:00,19.4,A,7,8.3,A,7,49,A,7,995,A,7,50,A,7,4.6,A,7
04/07/1996,23:00,17.8,A,7,5.6,A,7,45,A,7,995,A,7,40,A,7,5.2,A,7
04/07/1996,24:00,20.0,A,7,3.9,A,7,35,A,7,995,A,7,0,A,7,0.0,A,7
04/08/1996,01:00,15.6,A,7,5.0,A,7,49,A,7,995,A,7,40,A,7,2.6,A,7
04/08/1996,02:00,16.7,A,7,2.8,A,7,39,A,7,995,A,7,80,A,7,2.6,A,7
04/08/1996,03:00,18.9,A,7,5.6,A,7,42,A,7,994,A,7,80,A,7,4.1,A,7
04/08/1996,04:00,16.1,A,7,6.1,A,7,51,A,7,995,A,7,70,A,7,3.6,A,7
04/08/1996,05:00,15.6,A,7,6.1,A,7,53,A,7,995,A,7,80,A,7,2.6,A,7
04/08/1996,06:00,12.8,A,7,5.6,A,7,62,A,7,996,A,7,290,A,7,2.1,A,7
04/08/1996,07:00,16.7,A,7,6.1,A,7,50,A,7,996,A,7,310,A,7,1.5,A,7
04/08/1996,08:00,19.4,A,7,7.8,A,7,47,A,7,997,A,7,0,A,7,0.0,A,7
04/08/1996,09:00,25.6,A,7,5.6,A,7,28,A,7,997,A,7,140,A,7,2.1,A,7
04/08/1996,10:00,27.8,A,7,5.6,A,7,24,A,7,997,A,7,170,A,7,3.1,A,7
04/08/1996,11:00,30.0,A,7,3.9,A,7,19,A,7,996,A,7,130,A,7,1.5,A,7
04/08/1996,12:00,33.9,A,7,2.8,A,7,14,A,7,996,A,7,270,A,7,1.5,A,7
04/08/1996,13:00,34.4,A,7,5.6,A,7,17,A,7,995,A,7,310,A,7,2.1,A,7
04/08/1996,14:00,34.4,A,7,6.7,A,7,18,A,7,995,A,7,300,A,7,5.2,A,7
04/08/1996,15:00,33.3,A,7,7.8,A,7,21,A,7,994,A,7,320,A,7,5.2,A,7
04/08/1996,16:00,33.3,A,7,6.7,A,7,19,A,7,994,A,7,330,A,7,5.2,A,7
04/08/1996,17:00,29.4,A,7,3.3,A,7,19,A,7,995,A,7,320,A,7,7.7,A,7
04/08/1996,18:00,26.7,A,7,-1.1,A,7,16,A,7,995,A,7,320,A,7,7.7,A,7
04/08/1996,19:00,23.3,A,7,2.2,A,7,25,A,7,995,A,7,340,A,7,6.2,A,7
04/08/1996,20:00,21.1,A,7,2.2,A,7,29,A,7,997,A,7,340,A,7,5.2,A,7
04/08/1996,21:00,20.0,A,7,0.0,A,7,26,A,7,998,A,7,330,A,7,6.7,A,7
04/08/1996,22:00,15.6,A,7,0.0,A,7,34,A,7,999,A,7,30,A,7,4.1,A,7
04/08/1996,23:00,12.2,A,7,0.0,A,7,43,A,7,999,A,7,360,A,7,2.6,A,7
04/08/1996,24:00,10.6,A,7,-0.6,A,7,46,A,7,999,A,7,290,A,7,2.6,A,7
04/09/1996,01:00,12.8,A,7,0.6,A,7,43,A,7,1000,A,7,30,A,7,2.1,A,7
04/09/1996,02:00,11.7,A,7,4.4,A,7,61,A,7,1000,A,7,350,A,7,4.1,A,7
04/09/1996,03:00,10.6,A,7,5.0,A,7,68,A,7,1000,A,7,340,A,7,3.6,A,7
04/09/1996,04:00,9.4,A,7,5.6,A,7,77,A,7,1000,A,7,350,A,7,3.6,A,7
04/09/1996,05:00,10.6,A,7,7.8,A,7,83,A,7,1001,A,7,290,A,7,2.1,A,7
04/09/1996,06:00,11.7,A,7,8.3,A,7,80,A,7,1002,A,7,60,A,7,2.1,A,7
04/09/1996,07:00,12.8,A,7,6.7,A,7,66,A,7,1002,A,7,100,A,7,3.6,A,7
04/09/1996,08:00,12.8,A,7,6.7,A,7,66,A,7,1002,A,7,120,A,7,2.1,A,7
04/09/1996,09:00,13.3,A,7,7.2,A,7,67,A,7,1003,A,7,290,A,7,1.5,A,7
04/09/1996,10:00,15.0,A,7,9.4,A,7,69,A,7,1003,A,7,290,A,7,2.6,A,7
04/09/1996,11:00,16.1,A,7,8.9,A,7,62,A,7,1002,A,7,310,A,7,3.6,A,7
04/09/1996,12:00,18.3,A,7,8.9,A,7,54,A,7,1002,A,7,330,A,7,2.1,A,7
04/09/1996,13:00,18.3,A,7,8.3,A,7,52,A,7,1001,A,7,270,A,7,2.1,A,7
04/09/1996,14:00,20.0,A,7,8.3,A,7,47,A,7,1001,A,7,340,A,7,4.1,A,7
04/09/1996,15:00,20.0,A,7,8.3,A,7,47,A,7,1000,A,7,290,A,7,3.6,A,7
04/09/1996,16:00,20.6,A,7,8.3,A,7,45,A,7,999,A,7,270,A,7,3.1,A,7
04/09/1996,17:00,21.1,A,7,7.8,A,7,42,A,7,999,A,7,310,A,7,3.1,A,7
04/09/1996,18:00,19.4,A,7,8.3,A,7,49,A,7,999,A,7,350,A,7,2.6,A,7
04/09/1996,19:00,16.7,A,7,10.0,A,7,65,A,7,999,A,7,30,A,7,3.6,A,7
04/09/1996,20:00,17.8,A,7,8.9,A,7,56,A,7,999,A,7,70,A,7,2.1,A,7
04/09/1996,21:00,13.9,A,7,8.9,A,7,72,A,7,1000,A,7,70,A,7,2.1,A,7
04/09/1996,22:00,14.4,A,7,8.9,A,7,70,A,7,1000,A,7,70,A,7,2.1,A,7
04/09/1996,23:00,12.2,A,7,8.3,A,7,77,A,7,1000,A,7,20,A,7,3.1,A,7
04/09/1996,24:00,10.6,A,7,7.2,A,7,79,A,7,1000,A,7,10,A,7,3.6,A,7
04/10/1996,01:00,12.2,A,7,8.9,A,7,80,A,7,1000,A,7,350,A,7,4.1,A,7
04/10/1996,02:00,13.9,A,7,8.9,A,7,72,A,7,1000,A,7,340,A,7,3.6,A,7
04/10/1996,03:00,11.1,A,7,8.9,A,7,86,A,7,1000,A,7,300,A,7,3.1,A,7
04/10/1996,04:00,11.7,A,7,9.4,A,7,86,A,7,1000,A,7,300,A,7,2.6,A,7
04/10/1996,05:00,12.2,A,7,10.0,A,7,86,A,7,1000,A,7,290,A,7,3.1,A,7
04/10/1996,06:00,12.2,A,7,10.0,A,7,86,A,7,1000,A,7,330,A,7,4.1,A,7
04/10/1996,07:00,12.8,A,7,8.3,A,7,74,A,7,1000,A,7,320,A,7,6.2,A,7
04/10/1996,08:00,13.3,A,7,6.7,A,7,64,A,7,1001,A,7,320,A,7,7.2,A,7
04/10/1996,09:00,14.4,A,7,5.6,A,7,55,A,7,1001,A,7,350,A,7,6.2,A,7
04/10/1996,10:00,16.1,A,7,5.6,A,7,50,A,7,1002,A,7,330,A,7,4.6,A,7
04/10/1996,11:00,17.8,A,7,4.4,A,7,41,A,7,1001,A,7,10,A,7,3.6,A,7
04/10/1996,12:00,19.4,A,7,3.9,A,7,36,A,7,1000,A,7,320,A,7,6.2,A,7
04/10/1996,13:00,20.6,A,7,5.0,A,7,36,A,7,1000,A,7,320,A,7,4.1,A,7
04/10/1996,14:00,21.1,A,7,5.0,A,7,35,A,7,1000,A,7,310,A,7,6.2,A,7
04/10/1996,15:00,20.6,A,7,4.4,A,7,34,A,7,999,A,7,320,A,7,5.2,A,7
04/10/1996,16:00,21.7,A,7,5.0,A,7,34,A,7,999,A,7,310,A,7,6.7,A,7
04/10/1996,17:00,21.1,A,7,4.4,A,7,33,A,7,999,A,7,340,A,7,5.7,A,7
04/10/1996,18:00,20.0,A,7,3.3,A,7,33,A,7,999,A,7,340,A,7,5.2,A,7
04/10/1996,19:00,14.4,A,7,4.4,A,7,51,A,7,1000,A,7,330,A,7,3.6,A,7
04/10/1996,20:00,12.2,A,7,5.6,A,7,64,A,7,1000,A,7,360,A,7,4.1,A,7
04/10/1996,21:00,11.7,A,7,6.7,A,7,71,A,7,1001,A,7,360,A,7,3.1,A,7
04/10/1996,22:00,10.6,A,7,5.6,A,7,71,A,7,1001,A,7,350,A,7,3.6,A,7
04/10/1996,23:00,11.1,A,7,5.6,A,7,69,A,7,1002,A,7,310,A,7,3.1,A,7
04/10/1996,24:00,10.6,A,7,5.6,A,7,71,A,7,1002,A,7,280,A,7,2.1,A,7
04/11/1996,01:00,10.0,A,7,5.6,A,7,74,A,7,1002,A,7,290,A,7,1.5,A,7
04/11/1996,02:00,9.4,A,7,5.0,A,7,74,A,7,1002,A,7,330,A,7,2.1,A,7
04/11/1996,03:00,8.9,A,7,4.4,A,7,73,A,7,1002,A,7,300,A,7,2.1,A,7
04/11/1996,04:00,8.9,A,7,5.0,A,7,77,A,7,1002,A,7,20,A,7,2.6,A,7
04/11/1996,05:00,7.2,A,7,4.4,A,7,82,A,7,1003,A,7,20,A,7,3.1,A,7
04/11/1996,06:00,6.1,A,7,4.4,A,7,89,A,7,1003,A,7,10,A,7,3.1,A,7
04/11/1996,07:00,11.7,A,7,6.7,A,7,71,A,7,1004,A,7,10,A,7,2.6,A,7
04/11/1996,08:00,14.4,A,7,6.7,A,7,60,A,7,1004,A,7,300,A,7,3.1,A,7
04/11/1996,09:00,16.7,A,7,6.1,A,7,50,A,7,1004,A,7,360,A,7,3.1,A,7
04/11/1996,10:00,17.2,A,7,6.1,A,7,48,A,7,1004,A,7,310,A,7,4.1,A,7
04/11/1996,11:00,18.3,A,7,6.7,A,7,47,A,7,1004,A,7,230,A,7,4.6,A,7
04/11/1996,12:00,18.9,A,7,6.7,A,7,45,A,7,1003,A,7,310,A,7,3.6,A,7
04/11/1996,13:00,20.0,A,7,6.7,A,7,42,A,7,1002,A,7,320,A,7,4.6,A,7
04/11/1996,14:00,21.1,A,7,6.7,A,7,39,A,7,1002,A,7,320,A,7,4.6,A,7
04/11/1996,15:00,21.7,A,7,6.1,A,7,36,A,7,1001,A,7,290,A,7,3.6,A,7
04/11/1996,16:00,22.2,A,7,5.6,A,7,34,A,7,1001,A,7,350,A,7,4.1,A,7
04/11/1996,17:00,22.2,A,7,3.3,A,7,29,A,7,1001,A,7,330,A,7,5.2,A,7
04/11/1996,18:00,21.1,A,7,2.8,A,7,30,A,7,1001,A,7,340,A,7,4.1,A,7
04/11/1996,19:00,16.1,A,7,4.4,A,7,46,A,7,1001,A,7,350,A,7,2.6,A,7
04/11/1996,20:00,13.9,A,7,5.0,A,7,55,A,7,1002,A,7,40,A,7,3.1,A,7
04/11/1996,21:00,11.1,A,7,6.1,A,7,71,A,7,1002,A,7,20,A,7,3.1,A,7
04/11/1996,22:00,13.9,A,7,5.0,A,7,55,A,7,1002,A,7,110,A,7,1.5,A,7
04/11/1996,23:00,10.6,A,7,5.0,A,7,68,A,7,1002,A,7,10,A,7,2.1,A,7
04/11/1996,24:00,10.6,A,7,5.6,A,7,71,A,7,1002,A,7,350,A,7,2.1,A,7
04/12/1996,01:00,10.6,A,7,5.0,A,7,68,A,7,1002,A,7,0,A,7,0.0,A,7
04/12/1996,02:00,8.9,A,7,4.4,A,7,73,A,7,1002,A,7,300,A,7,2.1,A,7
04/12/1996,03:00,8.9,A,7,5.0,A,7,77,A,7,1002,A,7,270,A,7,2.6,A,7
04/12/1996,04:00,8.3,A,7,5.6,A,7,83,A,7,1002,A,7,360,A,7,2.6,A,7
04/12/1996,05:00,8.9,A,7,5.6,A,7,80,A,7,1001,A,7,60,A,7,2.1,A,7
04/12/1996,06:00,7.2,A,7,4.4,A,7,82,A,7,1002,A,7,120,A,7,1.5,A,7
04/12/1996,07:00,11.7,A,7,6.1,A,7,68,A,7,1002,A,7,0,A,7,0.0,A,7
04/12/1996,08:00,13.3,A,7,5.6,A,7,60,A,7,1003,A,7,310,A,7,3.1,A,7
04/12/1996,09:00,16.7,A,7,5.6,A,7,48,A,7,1003,A,7,350,A,7,4.1,A,7
04/12/1996,10:00,17.2,A,7,6.7,A,7,50,A,7,1003,A,7,290,A,7,5.2,A,7
04/12/1996,11:00,18.3,A,7,6.7,A,7,47,A,7,1002,A,7,330,A,7,4.1,A,7
04/12/1996,12:00,18.9,A,7,5.6,A,7,42,A,7,1001,A,7,320,A,7,6.7,A,7
04/12/1996,13:00,20.6,A,7,4.4,A,7,34,A,7,1001,A,7,310,A,7,6.2,A,7
04/12/1996,14:00,20.6,A,7,3.3,A,7,32,A,7,1000,A,7,320,A,7,5.2,A,7
04/12/1996,15:00,20.6,A,7,3.3,A,7,32,A,7,1000,A,7,360,A,7,8.2,A,7
04/12/1996,16:00,20.0,A,7,2.8,A,7,32,A,7,999,A,7,320,A,7,6.2,A,7
04/12/1996,17:00,19.4,A,7,2.2,A,7,32,A,7,999,A,7,310,A,7,7.2,A,7
04/12/1996,18:00,17.8,A,7,1.1,A,7,32,A,7,999,A,7,340,A,7,5.7,A,7
04/12/1996,19:00,15.0,A,7,0.6,A,7,37,A,7,999,A,7,330,A,7,4.1,A,7
04/12/1996,20:00,10.6,A,7,1.1,A,7,52,A,7,1000,A,7,340,A,7,2.6,A,7
04/12/1996,21:00,9.4,A,7,1.1,A,7,56,A,7,1000,A,7,350,A,7,2.6,A,7
04/12/1996,22:00,8.9,A,7,1.1,A,7,58,A,7,1001,A,7,350,A,7,3.6,A,7
04/12/1996,23:00,7.2,A,7,1.1,A,7,65,A,7,1001,A,7,270,A,7,2.6,A,7
04/12/1996,24:00,7.2,A,7,1.7,A,7,68,A,7,1001,A,7,300,A,7,2.1,A,7
04/13/1996,01:00,6.7,A,7,1.7,A,7,70,A,7,1001,A,7,0,A,7,0.0,A,7
04/13/1996,02:00,6.1,A,7,1.1,A,7,70,A,7,1001,A,7,70,A,7,2.6,A,7
04/13/1996,03:00,7.8,A,7,1.7,A,7,65,A,7,1001,A,7,90,A,7,3.1,A,7
04/13/1996,04:00,8.9,A,7,1.7,A,7,61,A,7,1002,A,7,100,A,7,3.1,A,7
04/13/1996,05:00,6.7,A,7,1.7,A,7,70,A,7,1002,A,7,0,A,7,0.0,A,7
04/13/1996,06:00,7.8,A,7,1.7,A,7,65,A,7,1002,A,7,110,A,7,2.6,A,7
04/13/1996,07:00,10.0,A,7,2.2,A,7,58,A,7,1003,A,7,130,A,7,2.6,A,7
04/13/1996,08:00,12.2,A,7,2.8,A,7,53,A,7,1003,A,7,140,A,7,3.6,A,7
04/13/1996,09:00,15.0,A,7,2.8,A,7,44,A,7,1003,A,7,130,A,7,2.1,A,7
04/13/1996,10:00,16.1,A,7,2.8,A,7,41,A,7,1003,A,7,270,A,7,3.6,A,7
04/13/1996,11:00,18.3,A,7,3.3,A,7,37,A,7,1003,A,7,320,A,7,3.6,A,7
04/13/1996,12:00,18.9,A,7,2.8,A,7,34,A,7,1002,A,7,290,A,7,5.2,A,7
04/13/1996,13:00,21.1,A,7,3.3,A,7,31,A,7,1001,A,7,350,A,7,4.1,A,7
04/13/1996,14:00,21.1,A,7,2.8,A,7,30,A,7,1001,A,7,220,A,7,4.6,A,7
04/13/1996,15:00,22.2,A,7,2.2,A,7,27,A,7,1000,A,7,360,A,7,3.6,A,7
04/13/1996,16:00,22.2,A,7,1.7,A,7,26,A,7,1000,A,7,270,A,7,3.6,A,7
04/13/1996,17:00,22.2,A,7,0.6,A,7,24,A,7,1000,A,7,300,A,7,3.6,A,7
04/13/1996,18:00,21.1,A,7,-0.6,A,7,23,A,7,999,A,7,310,A,7,4.1,A,7
04/13/1996,19:00,16.7,A,7,1.1,A,7,35,A,7,999,A,7,270,A,7,2.6,A,7
04/13/1996,20:00,12.2,A,7,2.2,A,7,50,A,7,1000,A,7,20,A,7,3.6,A,7
04/13/1996,21:00,12.2,A,7,1.1,A,7,47,A,7,1000,A,7,40,A,7,2.6,A,7
04/13/1996,22:00,14.4,A,7,0.0,A,7,37,A,7,1001,A,7,90,A,7,3.6,A,7
04/13/1996,23:00,13.9,A,7,2.2,A,7,45,A,7,1001,A,7,90,A,7,3.6,A,7
04/13/1996,24:00,13.9,A,7,1.7,A,7,44,A,7,1001,A,7,90,A,7,3.1,A,7
04/14/1996,01:00,13.3,A,7,1.7,A,7,45,A,7,1001,A,7,80,A,7,3.6,A,7
04/14/1996,02:00,10.0,A,7,2.2,A,7,58,A,7,1001,A,7,150,A,7,2.1,A,7
04/14/1996,03:00,8.9,A,7,2.2,A,7,63,A,7,1001,A,7,140,A,7,2.1,A,7
04/14/1996,04:00,7.2,A,7,2.2,A,7,70,A,7,1001,A,7,50,A,7,1.5,A,7
04/14/1996,05:00,8.3,A,7,1.7,A,7,63,A,7,1001,A,7,70,A,7,2.6,A,7
04/14/1996,06:00,10.0,A,7,1.7,A,7,56,A,7,1001,A,7,90,A,7,4.1,A,7
04/14/1996,07:00,11.7,A,7,2.2,A,7,52,A,7,1002,A,7,170,A,7,3.6,A,7
04/14/1996,08:00,14.4,A,7,2.2,A,7,44,A,7,1002,A,7,170,A,7,4.1,A,7
04/14/1996,09:00,16.7,A,7,2.2,A,7,38,A,7,1002,A,7,180,A,7,2.6,A,7
04/14/1996,10:00,19.4,A,7,2.2,A,7,32,A,7,1001,A,7,240,A,7,2.6,A,7
04/14/1996,11:00,23.3,A,7,2.2,A,7,25,A,7,1002,A,7,300,A,7,2.6,A,7
04/14/1996,12:00,27.2,A,7,0.6,A,7,18,A,7,1001,A,7,30,A,7,2.1,A,7
04/14/1996,13:00,27.8,A,7,1.7,A,7,18,A,7,1000,A,7,300,A,7,4.6,A,7
04/14/1996,14:00,28.3,A,7,2.8,A,7,19,A,7,999,A,7,280,A,7,5.7,A,7
04/14/1996,15:00,28.3,A,7,3.3,A,7,20,A,7,999,A,7,360,A,7,5.2,A,7
04/14/1996,16:00,28.9,A,7,3.3,A,7,19,A,7,998,A,7,340,A,7,6.7,A,7
04/14/1996,17:00,28.3,A,7,3.3,A,7,20,A,7,998,A,7,340,A,7,7.2,A,7
04/14/1996,18:00,26.1,A,7,3.9,A,7,24,A,7,998,A,7,340,A,7,6.7,A,7
04/14/1996,19:00,19.4,A,7,5.0,A,7,39,A,7,998,A,7,350,A,7,4.1,A,7
04/14/1996,20:00,18.9,A,7,6.1,A,7,43,A,7,999,A,7,40,A,7,5.7,A,7
04/14/1996,21:00,18.3,A,7,5.6,A,7,43,A,7,999,A,7,30,A,7,4.1,A,7
04/14/1996,22:00,21.1,A,7,5.6,A,7,36,A,7,999,A,7,80,A,7,2.1,A,7
04/14/1996,23:00,17.2,A,7,6.1,A,7,48,A,7,999,A,7,60,A,7,2.6,A,7
04/14/1996,24:00,13.3,A,7,5.6,A,7,60,A,7,999,A,7,0,A,7,0.0,A,7
04/15/1996,01:00,13.9,A,7,5.6,A,7,57,A,7,999,A,7,0,A,7,0.0,A,7
04/15/1996,02:00,13.9,A,7,5.6,A,7,57,A,7,999,A,7,360,A,7,2.1,A,7
04/15/1996,03:00,16.7,A,7,4.4,A,7,44,A,7,999,A,7,70,A,7,2.1,A,7
04/15/1996,04:00,14.4,A,7,4.4,A,7,51,A,7,999,A,7,0,A,7,0.0,A,7
04/15/1996,05:00,13.9,A,7,4.4,A,7,53,A,7,999,A,7,0,A,7,0.0,A,7
04/15/1996,06:00,12.2,A,7,5.0,A,7,61,A,7,999,A,7,10,A,7,2.6,A,7
04/15/1996,07:00,11.1,A,7,4.4,A,7,63,A,7,999,A,7,10,A,7,2.6,A,7
04/15/1996,08:00,17.8,A,7,3.3,A,7,38,A,7,999,A,7,140,A,7,2.6,A,7
04/15/1996,09:00,22.8,A,7,3.3,A,7,28,A,7,998,A,7,140,A,7,3.6,A,7
04/15/1996,10:00,25.6,A,7,3.3,A,7,24,A,7,998,A,7,190,A,7,2.6,A,7
04/15/1996,11:00,27.2,A,7,2.2,A,7,20,A,7,998,A,7,290,A,7,3.6,A,7
04/15/1996,12:00,30.0,A,7,2.2,A,7,17,A,7,997,A,7,290,A,7,2.1,A,7
04/15/1996,13:00,30.0,A,7,1.1,A,7,16,A,7,996,A,7,300,A,7,7.7,A,7
04/15/1996,14:00,29.4,A,7,1.7,A,7,17,A,7,996,A,7,310,A,7,7.7,A,7
04/15/1996,15:00,29.4,A,7,1.1,A,7,16,A,7,995,A,7,300,A,7,9.8,A,7
04/15/1996,16:00,28.9,A,7,-0.6,A,7,15,A,7,995,A,7,350,A,7,7.7,A,7
04/15/1996,17:00,27.8,A,7,1.1,A,7,18,A,7,995,A,7,320,A,7,7.7,A,7
04/15/1996,18:00,26.7,A,7,2.2,A,7,20,A,7,995,A,7,330,A,7,5.2,A,7
04/15/1996,19:00,21.7,A,7,2.8,A,7,29,A,7,995,A,7,340,A,7,5.2,A,7
04/15/1996,20:00,18.9,A,7,2.8,A,7,34,A,7,995,A,7,10,A,7,5.2,A,7
04/15/1996,21:00,18.3,A,7,2.2,A,7,34,A,7,996,A,7,360,A,7,4.1,A,7
04/15/1996,22:00,16.1,A,7,2.2,A,7,39,A,7,997,A,7,360,A,7,3.6,A,7
04/15/1996,23:00,17.8,A,7,1.7,A,7,34,A,7,996,A,7,70,A,7,3.6,A,7
04/15/1996,24:00,16.1,A,7,1.7,A,7,38,A,7,996,A,7,10,A,7,4.1,A,7
04/16/1996,01:00,16.1,A,7,0.6,A,7,35,A,7,995,A,7,30,A,7,2.1,A,7
04/16/1996,02:00,12.2,A,7,1.7,A,7,49,A,7,995,A,7,320,A,7,2.6,A,7
04/16/1996,03:00,15.6,A,7,2.8,A,7,42,A,7,994,A,7,90,A,7,2.6,A,7
04/16/1996,04:00,15.0,A,7,3.3,A,7,45,A,7,994,A,7,110,A,7,4.1,A,7
04/16/1996,05:00,15.6,A,7,3.3,A,7,44,A,7,994,A,7,120,A,7,3.1,A,7
04/16/1996,06:00,16.1,A,7,3.3,A,7,42,A,7,994,A,7,100,A,7,2.6,A,7
04/16/1996,07:00,16.7,A,7,5.0,A,7,46,A,7,994,A,7,340,A,7,2.6,A,7
04/16/1996,08:00,17.2,A,7,8.9,A,7,58,A,7,995,A,7,340,A,7,7.7,A,7
04/16/1996,09:00,16.1,A,7,11.1,A,7,72,A,7,996,A,7,340,A,7,5.2,A,7
04/16/1996,10:00,17.2,A,7,13.9,A,7,81,A,7,996,A,7,40,A,7,3.6,A,7
04/16/1996,11:00,19.4,A,7,12.8,A,7,66,A,7,996,A,7,40,A,7,2.6,A,7
